name	type	taxonid	kingdom	phylum	class	order	family	genus	species
P00199_Chionochloa macra	rRNA_5S	58215	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Chionochloa	NA
P00200_Chlamydomonas reinhardtii	rRNA_5S	3055	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	NA
P00201_Chloranthus japonicus	rRNA_5S	13007	Eukaryota	Streptophyta	Magnoliopsida	Chloranthales	Chloranthaceae	Chloranthus	NA
P00202_Chloranthus spicatus	rRNA_5S	13006	Eukaryota	Streptophyta	Magnoliopsida	Chloranthales	Chloranthaceae	Chloranthus	NA
P00203_Chrysanthemum indicum	rRNA_5S	146995	Eukaryota	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Chrysanthemum	NA
P00204_Chrysanthemum x morifolium	rRNA_5S	41568	Eukaryota	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Chrysanthemum	NA
P00205_Chrysobalanus icaco	rRNA_5S	22978	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Chrysobalanaceae	Chrysobalanus	NA
P00206_Chusquea circinata	rRNA_5S	35710	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Chusquea	NA
P00207_Chusquea liebmannii	rRNA_5S	47446	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Chusquea	NA
P00208_Chusquea spectabilis	rRNA_5S	49005	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Chusquea	NA
P00209_Cicer arietinum	rRNA_5S	3827	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	NA
P00210_Cistanche deserticola	rRNA_5S	161395	Eukaryota	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Cistanche	NA
P00211_Cistanche phelypaea	rRNA_5S	87754	Eukaryota	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Cistanche	NA
P00212_Citrus aurantiifolia	rRNA_5S	159033	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	NA
P00213_Citrus sinensis	rRNA_5S	2711	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	NA
P00214_Cocos nucifera	rRNA_5S	13894	Eukaryota	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Cocos	NA
P00215_Coffea arabica	rRNA_5S	13443	Eukaryota	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	NA
P00216_Coix lacryma-jobi	rRNA_5S	4505	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Coix	NA
P00217_Coleataenia prionitis	rRNA_5S	158136	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Coleataenia	NA
P00218_Colocasia esculenta	rRNA_5S	4460	Eukaryota	Streptophyta	Magnoliopsida	Alismatales	Araceae	Colocasia	NA
P00219_Corallorhiza bulbosa	rRNA_5S	459585	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00220_Corallorhiza macrantha	rRNA_5S	1564205	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00221_Corallorhiza mertensiana	rRNA_5S	459588	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00222_Corallorhiza odontorhiza	rRNA_5S	459589	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00223_Corallorhiza trifida	rRNA_5S	451881	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00224_Corallorhiza wisteriana	rRNA_5S	459594	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Corallorhiza	NA
P00225_Corymbia eximia	rRNA_5S	34328	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	NA
P00226_Corymbia gummifera	rRNA_5S	183803	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	NA
P00227_Corymbia maculata	rRNA_5S	87660	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	NA
P00228_Corymbia tessellaris	rRNA_5S	34330	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	NA
P00229_Corynocarpus laevigata	rRNA_5S	4312	Eukaryota	Streptophyta	Magnoliopsida	Cucurbitales	Corynocarpaceae	Corynocarpus	NA
P00230_Couepia guianensis	rRNA_5S	597284	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Chrysobalanaceae	Couepia	NA
P00231_Crucihimalaya wallichii	rRNA_5S	78192	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Crucihimalaya	NA
P00232_Cryptomeria japonica	rRNA_5S	3369	Eukaryota	Streptophyta	Pinopsida	Cupressales	Cupressaceae	Cryptomeria	NA
P00233_Cryptomonas paramecium	rRNA_5S	2898	Eukaryota	NA	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	NA
P00234_Cucumis hystrix	rRNA_5S	396994	Eukaryota	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	NA
P00236_Cucumis sativus	rRNA_5S	3659	Eukaryota	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	NA
P00237_Cupressus sempervirens	rRNA_5S	13469	Eukaryota	Streptophyta	Pinopsida	Cupressales	Cupressaceae	Cupressus	NA
P00238_Curcuma roscoeana	rRNA_5S	136219	Eukaryota	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Curcuma	NA
P00239_Cuscuta exaltata	rRNA_5S	476139	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	NA
P00240_Cuscuta gronovii	rRNA_5S	35886	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	NA
P00241_Cuscuta obtusiflora	rRNA_5S	437280	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	NA
P00242_Cuscuta reflexa	rRNA_5S	4129	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	NA
P00243_Cycas revoluta	rRNA_5S	3396	Eukaryota	Streptophyta	Cycadopsida	Cycadales	Cycadaceae	Cycas	NA
P00244_Cycas taitungensis	rRNA_5S	54799	Eukaryota	Streptophyta	Cycadopsida	Cycadales	Cycadaceae	Cycas	NA
P00245_Cymbidium aloifolium	rRNA_5S	112603	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00246_Cymbidium faberi	rRNA_5S	112604	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00247_Cymbidium mannii	rRNA_5S	1324860	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00248_Cymbidium sinense	rRNA_5S	112615	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00249_Cymbidium tortisepalum	rRNA_5S	162386	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00250_Cymbidium tracyanum	rRNA_5S	160538	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cymbidium	NA
P00251_Cynara humilis	rRNA_5S	41561	Eukaryota	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	NA
P00252_Cypripedium formosanum	rRNA_5S	53042	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cypripedium	NA
P00253_Cypripedium japonicum	rRNA_5S	442463	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Cypripedium	NA
P00254_Dactylis glomerata	rRNA_5S	4509	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Dactylis	NA
P00255_Danthonia californica	rRNA_5S	65975	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Danthonia	NA
P00256_Dasypogon bromeliifolius	rRNA_5S	101696	Eukaryota	Streptophyta	Magnoliopsida	Arecales	Dasypogonaceae	Dasypogon	NA
P00257_Datura stramonium	rRNA_5S	4076	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Datura	NA
P00258_Daucus carota	rRNA_5S	4039	Eukaryota	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	NA
P00259_Dendrobium catenatum	rRNA_5S	906689	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	NA
P00260_Dendrobium strongylanthum	rRNA_5S	335152	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	NA
P00261_Dendrocalamus latiflorus	rRNA_5S	257763	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Dendrocalamus	NA
P00262_Dendropanax dentiger	rRNA_5S	242290	Eukaryota	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Dendropanax	NA
P00263_Dendropanax morbifer	rRNA_5S	98373	Eukaryota	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Dendropanax	NA
P00264_Diandrolyra sp. Clark 1301	rRNA_5S	1542495	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Diandrolyra	NA
P00265_Diarrhena obovata	rRNA_5S	38691	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Diarrhena	NA
P00266_Dieffenbachia seguine	rRNA_5S	42196	Eukaryota	Streptophyta	Magnoliopsida	Alismatales	Araceae	Dieffenbachia	NA
P00267_Digitaria exilis	rRNA_5S	1010633	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Digitaria	NA
P00268_Dioon spinulosum	rRNA_5S	115877	Eukaryota	Streptophyta	Cycadopsida	Cycadales	Zamiaceae	Dioon	NA
P00269_Dioscorea elephantipes	rRNA_5S	145284	Eukaryota	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	NA
P00270_Dioscorea rotundata	rRNA_5S	55577	Eukaryota	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	NA
P00271_Dioscorea zingiberensis	rRNA_5S	325984	Eukaryota	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	NA
P00272_Draba nemorosa	rRNA_5S	171822	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba	NA
P00273_Drimys granadensis	rRNA_5S	224735	Eukaryota	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Drimys	NA
P00274_Dunalia brachyacantha	rRNA_5S	362345	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Dunalia	NA
P00275_Dunalia obovata	rRNA_5S	362346	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Dunalia	NA
P00276_Dunalia solanacea	rRNA_5S	362347	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Dunalia	NA
P00277_Dunaliella salina	rRNA_5S	3046	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Dunaliella	NA
P00278_Echinochloa oryzicola	rRNA_5S	338574	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Echinochloa	NA
P00279_Echites umbellatus	rRNA_5S	144545	Eukaryota	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Echites	NA
P00280_Elaeis guineensis	rRNA_5S	51953	Eukaryota	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Elaeis	NA
P00281_Eleutherococcus senticosus	rRNA_5S	82096	Eukaryota	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Eleutherococcus	NA
P00282_Elleanthus sodiroi	rRNA_5S	1534760	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Evelyna	NA
P00283_Elodea canadensis	rRNA_5S	100364	Eukaryota	Streptophyta	Magnoliopsida	Alismatales	Hydrocharitaceae	Elodea	NA
P00284_Elytrophorus spicatus	rRNA_5S	1056921	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Elytrophorus	NA
P00285_Encephalartos lehmannii	rRNA_5S	179210	Eukaryota	Streptophyta	Cycadopsida	Cycadales	Zamiaceae	Encephalartos	NA
P00286_Epifagus virginiana	rRNA_5S	4177	Eukaryota	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Epifagus	NA
P00287_Epipogium aphyllum	rRNA_5S	449980	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Epipogium	NA
P00288_Equisetum arvense	rRNA_5S	3258	Eukaryota	Streptophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	NA
P00289_Equisetum hyemale	rRNA_5S	3262	Eukaryota	Streptophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	NA
P00290_Eriachne stipacea	rRNA_5S	1547847	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Eriachne	NA
P00291_Erodium absinthoides	rRNA_5S	337345	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00292_Erodium carvifolium	rRNA_5S	337360	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00293_Erodium chrysanthum	rRNA_5S	337364	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00294_Erodium crassifolium	rRNA_5S	337368	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00295_Erodium gruinum	rRNA_5S	337380	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00296_Erodium texanum	rRNA_5S	28960	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00297_Erodium trifolium	rRNA_5S	337410	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Erodium	NA
P00298_Erycina pusilla	rRNA_5S	154679	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Erycina	NA
P00299_Eucalyptus aromaphloia	rRNA_5S	87663	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00300_Eucalyptus baxteri	rRNA_5S	1171781	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00301_Eucalyptus camaldulensis	rRNA_5S	34316	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00302_Eucalyptus cladocalyx	rRNA_5S	452569	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00303_Eucalyptus cloeziana	rRNA_5S	34320	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00304_Eucalyptus curtisii	rRNA_5S	34319	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00305_Eucalyptus deglupta	rRNA_5S	106642	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00306_Eucalyptus delegatensis	rRNA_5S	87669	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00307_Eucalyptus diversicolor	rRNA_5S	166933	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00308_Eucalyptus diversifolia	rRNA_5S	87670	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00309_Eucalyptus elata	rRNA_5S	87672	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00310_Eucalyptus erythrocorys	rRNA_5S	34314	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00312_Eucalyptus grandis	rRNA_5S	71139	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00313_Eucalyptus guilfoylei	rRNA_5S	183827	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00314_Eucalyptus marginata	rRNA_5S	183836	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00315_Eucalyptus melliodora	rRNA_5S	183838	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00316_Eucalyptus microcorys	rRNA_5S	34315	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00317_Eucalyptus nitens	rRNA_5S	87674	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00318_Eucalyptus obliqua	rRNA_5S	36592	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00319_Eucalyptus patens	rRNA_5S	582372	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00320_Eucalyptus polybractea	rRNA_5S	1282669	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00321_Eucalyptus radiata	rRNA_5S	87679	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00322_Eucalyptus regnans	rRNA_5S	87681	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00323_Eucalyptus saligna	rRNA_5S	99019	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00324_Eucalyptus salmonophloia	rRNA_5S	183851	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00325_Eucalyptus sieberi	rRNA_5S	87684	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00326_Eucalyptus spathulata	rRNA_5S	87685	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00327_Eucalyptus torquata	rRNA_5S	183858	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00328_Eucalyptus umbra	rRNA_5S	87688	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00329_Eucalyptus verrucata	rRNA_5S	582381	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	NA
P00330_Eugenia uniflora	rRNA_5S	119951	Eukaryota	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	NA
P00331_Euglenaformis proxima	rRNA_5S	299110	Eukaryota	Euglenozoa	Euglenida	Euglenales	Euglenaceae	Euglenaformis	NA
P00332_Eustrephus latifolius	rRNA_5S	101708	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Eustrephus	NA
P00334_Fagopyrum tataricum	rRNA_5S	62330	Eukaryota	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Fagopyrum	NA
P00335_Fargesia nitida	rRNA_5S	146652	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Fargesia	NA
P00336_Fargesia spathacea	rRNA_5S	146655	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Fargesia	NA
P00337_Fargesia yunnanensis	rRNA_5S	111431	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Fargesia	NA
P00338_Fatsia japonica	rRNA_5S	46397	Eukaryota	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Fatsia	NA
P00339_Ferrocalamus rimosivaginus	rRNA_5S	591214	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Ferrocalamus	NA
P00340_Festuca altissima	rRNA_5S	145835	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Festuca	NA
P00341_Festuca arundinacea	rRNA_5S	4606	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	NA
P00342_Festuca ovina	rRNA_5S	98750	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Festuca	NA
P00343_Festuca pratensis	rRNA_5S	4608	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Festuca	NA
P00344_Fragaria chiloensis	rRNA_5S	101007	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	NA
P00345_Fragaria iinumae	rRNA_5S	64939	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	NA
P00346_Fragaria mandshurica	rRNA_5S	538574	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	NA
P00347_Fragaria vesca	rRNA_5S	57918	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	NA
P00348_Fragaria virginiana	rRNA_5S	101015	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	NA
P00349_Francoa sonchifolia	rRNA_5S	23250	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Francoaceae	Francoa	NA
P00350_Fritillaria cirrhosa	rRNA_5S	108544	Eukaryota	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria	NA
P00351_Fritillaria hupehensis	rRNA_5S	152089	Eukaryota	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria	NA
P00352_Fritillaria taipaiensis	rRNA_5S	152093	Eukaryota	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria	NA
P00353_Gaoligongshania megalothyrsa	rRNA_5S	145987	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Gaoligongshania	NA
P00354_Gelidocalamus tessellatus	rRNA_5S	862994	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Gelidocalamus	NA
P00355_Genlisea margaretae	rRNA_5S	204340	Eukaryota	Streptophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Genlisea	NA
P00356_Gentiana crassicaulis	rRNA_5S	308434	Eukaryota	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana	NA
P00357_Gentiana straminea	rRNA_5S	50768	Eukaryota	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana	NA
P00358_Geranium palmatum	rRNA_5S	326026	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	NA
P00359_Geranium palmatum	rRNA_5S	326026	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	NA
P00360_Geranium palmatum	rRNA_5S	326026	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	NA
P00361_Glycine canescens	rRNA_5S	48924	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00362_Glycine cyrtoloba	rRNA_5S	45689	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00363_Glycine dolichocarpa	rRNA_5S	82538	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00364_Glycine falcata	rRNA_5S	45690	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00365_Glycine max	rRNA_5S	3847	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00366_Glycine soja	rRNA_5S	3848	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00367_Glycine stenophita	rRNA_5S	96944	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00368_Glycine syndetika	rRNA_5S	713886	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00369_Glycine tomentella	rRNA_5S	44015	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	NA
P00370_Glycyrrhiza glabra	rRNA_5S	49827	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycyrrhiza	NA
P00371_Gonium pectorale	rRNA_5S	33097	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Gonium	NA
P00372_Goodyera fumata	rRNA_5S	1390594	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Goodyera	NA
P00373_Gossypium anomalum	rRNA_5S	47600	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00374_Gossypium arboreum	rRNA_5S	29729	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00375_Gossypium areysianum	rRNA_5S	47636	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00376_Gossypium capitis-viridis	rRNA_5S	47634	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00377_Gossypium darwinii	rRNA_5S	34276	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00378_Gossypium gossypioides	rRNA_5S	34282	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00379_Gossypium herbaceum	rRNA_5S	34274	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00381_Gossypium hirsutum	rRNA_5S	3635	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00382_Gossypium incanum	rRNA_5S	47637	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00383_Gossypium longicalyx	rRNA_5S	34280	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00384_Gossypium mustelinum	rRNA_5S	34275	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00385_Gossypium raimondii	rRNA_5S	29730	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00386_Gossypium robinsonii	rRNA_5S	3636	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00387_Gossypium somalense	rRNA_5S	47635	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00388_Gossypium stocksii	rRNA_5S	47602	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00389_Gossypium sturtianum	rRNA_5S	34278	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00390_Gossypium thurberi	rRNA_5S	34273	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00391_Gossypium tomentosum	rRNA_5S	34277	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
P00392_Greslania sp. McPherson 19217	rRNA_5S	1542496	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Greslania	NA
P00393_Guadua weberbaueri	rRNA_5S	1643492	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Guadua	NA
P00394_Guillardia theta	rRNA_5S	55529	Eukaryota	NA	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	NA
P00395_Guizotia abyssinica	rRNA_5S	4230	Eukaryota	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Guizotia	NA
P00396_Habenaria pantlingiana	rRNA_5S	1498489	Eukaryota	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Habenaria	NA
